K,T,call_price_heston,put_price_heston,call_iv_heston,put_iv_heston
642.19,0.6,60.466443078070945,33.1416203886548,0.22641642264078557,0.2281474441021681
647.19,0.6,57.77845573640115,34.575154655598475,0.226642644393228,0.22418065465103088
652.19,0.6,54.52966640317311,36.286288187170115,0.22360653583609308,0.22127110897993296
657.19,0.6,51.65428364032052,38.72272485974522,0.22206236729864773,0.22160166855871674
662.19,0.6,49.2423856999531,41.39185219313132,0.22240684454806892,0.22264556091167775
667.19,0.6,45.70751504460619,43.231851455609124,0.21679998278194668,0.21917378754038358
672.19,0.6,43.239929398511585,44.30071695749993,0.21604558989915995,0.21153465528885274
677.19,0.6,40.41160269754729,48.09706170907908,0.2131064281998053,0.2168367886132896
682.19,0.6,37.86597510798932,49.774772050798475,0.21112812966626882,0.21135376282343266
687.19,0.6,35.527670626819706,52.21833657583172,0.20973586341413114,0.2091854225206524
692.19,0.6,33.62124086285253,54.81450531145894,0.210037201845035,0.2073298349268362
697.19,0.6,31.297770150928297,57.867533174481075,0.20785975694186984,0.20729521211342514
702.19,0.6,29.726774509053282,60.69321031975061,0.20899236326928436,0.2057067871714905
707.19,0.6,27.27219150031803,64.63771177339447,0.20527751494909074,0.20932113471051306
712.19,0.6,25.512034169160618,67.00857445904731,0.2046153750630021,0.2045731377638355
612.19,0.7000000000000001,84.78667319490162,26.380667433446444,0.23818397707729042,0.23874043058329825
617.19,0.7000000000000001,81.88874193482697,28.259172021129675,0.23938216334953905,0.2391275772651285
622.19,0.7000000000000001,78.45699467968954,29.647943840373916,0.23743382357062404,0.23662466897521173
627.19,0.7000000000000001,74.88115213122242,30.824562355777374,0.23445638827701665,0.23277079296010733
632.19,0.7000000000000001,70.72673594654935,32.52090485010783,0.22835264033719155,0.23122254895915095
637.19,0.7000000000000001,67.61387025014399,33.91004320408653,0.2271057347671389,0.2278553965359777
642.19,0.7000000000000001,64.44150193002666,36.15776354163458,0.22522982200977948,0.2283082125695199
647.19,0.7000000000000001,62.07477104734782,37.653322817111906,0.2268260178995058,0.22482577742805326
652.19,0.7000000000000001,58.43746258704316,39.26936507471229,0.22208288617709276,0.22161114568775886
657.19,0.7000000000000001,55.4816119310069,41.71130788196215,0.22021201000718027,0.2219057040970996
662.19,0.7000000000000001,52.94246270419681,43.15679703678123,0.21991266087930644,0.21725308193726842
667.19,0.7000000000000001,50.09934340803292,45.932448230025315,0.2178629560527355,0.21835865013473482
672.19,0.7000000000000001,47.41449290602209,47.83586836530162,0.21618668140283226,0.21512629348092532
677.19,0.7000000000000001,44.94383842544133,49.697713750679114,0.21512758988065273,0.21136214471822234
682.19,0.7000000000000001,41.98758044043249,52.834687036029486,0.21151360741971434,0.21301218590007726
687.19,0.7000000000000001,39.377204611804075,55.517148643896086,0.20910272860930113,0.21224356987315418
692.19,0.7000000000000001,37.04918226790395,57.928744870404394,0.20760240669482205,0.20988529210915413
697.19,0.7000000000000001,35.14542814687127,60.8468891582706,0.20766604204006492,0.2094637610322535
702.19,0.7000000000000001,33.04154048781193,63.169776838979516,0.2064555176186859,0.20595221650150414
707.19,0.7000000000000001,30.944256887058383,66.40857927643064,0.2049040549701303,0.20627453574638815
712.19,0.7000000000000001,29.33698318838052,69.11866112111339,0.20526397725768383,0.2037805830453932
612.19,0.8,88.01569694792985,28.73241023646116,0.23496826500388984,0.23710780139088633
617.19,0.8,85.4513583376456,30.765471911274982,0.23749641583562642,0.23803004823608695
622.19,0.8,81.70286815052569,31.71803758961854,0.23397323350962257,0.23345578375403583
627.19,0.8,78.08518322218787,33.660019586962214,0.23084217484831066,0.2333160110018104
