S0,K,T,C_mkt,iv_market
660.08,550.0,0.25,124.07,0.37686780364990236
660.08,555.0,0.25,117.48,0.37174090179443364
660.08,560.0,0.25,113.19,0.3611514080810546
660.08,565.0,0.25,108.26,0.35297277893066403
660.08,570.0,0.25,103.09,0.34751018707275383
660.08,575.0,0.25,99.56,0.33658500335693364
660.08,580.0,0.25,95.83,0.3314581015014648
660.08,585.0,0.25,90.48,0.32569033691406246
660.08,590.0,0.25,85.79,0.3139717041015625
660.08,595.0,0.25,81.45,0.3090889404296875
660.08,600.0,0.25,76.44,0.3007577249145508
660.08,605.0,0.25,72.5,0.2919992675781249
660.08,610.0,0.25,68.34,0.2831797756958008
660.08,615.0,0.25,63.86,0.276099768371582
660.08,620.0,0.25,59.64,0.2699963137817383
660.08,625.0,0.25,54.49,0.264655791015625
660.08,630.0,0.25,51.8,0.25501233276367197
660.08,635.0,0.25,47.6,0.24951922363281248
660.08,640.0,0.25,45.0,0.2422255953979492
660.08,645.0,0.25,39.37,0.23532869171142579
660.08,650.0,0.25,36.27,0.22713480392456054
660.08,655.0,0.25,32.74,0.22168747070312497
660.08,660.0,0.25,28.86,0.21450065292358395
660.08,665.0,0.25,26.15,0.207390128326416
660.08,670.0,0.25,22.99,0.20265995101928708
660.08,675.0,0.25,19.87,0.19602244415283204
660.08,680.0,0.25,17.2,0.1901936450195313
660.08,685.0,0.25,15.04,0.18425803543090818
660.08,690.0,0.25,12.5,0.17966518585205077
660.08,695.0,0.25,10.5,0.1745840599060059
660.08,700.0,0.25,8.8,0.17104405624389651
660.08,705.0,0.25,7.42,0.16663431030273443
660.08,710.0,0.25,6.0,0.16303327209472657
660.08,715.0,0.25,4.99,0.1599815447998047
660.08,720.0,0.25,4.05,0.1572044729614258
660.08,725.0,0.25,3.19,0.15534291931152344
660.08,730.0,0.25,2.54,0.15299308929443362
660.08,735.0,0.25,2.26,0.1519860192871094
660.08,740.0,0.25,1.75,0.15103998382568362
660.08,745.0,0.25,1.32,0.1506432592773438
660.08,750.0,0.25,1.16,0.15021601745605473
660.08,755.0,0.25,0.94,0.15027705200195315
660.08,760.0,0.25,0.75,0.1505211901855469
660.08,765.0,0.25,0.62,0.15088739746093754
660.08,770.0,0.25,0.48,0.15161981201171876
660.08,775.0,0.25,0.43,0.1519860192871094
660.08,780.0,0.25,0.33,0.15393912475585939
660.08,785.0,0.25,0.28,0.15467153930664065
660.08,790.0,0.25,0.25,0.15613636840820314
660.08,795.0,0.25,0.19,0.15796740478515625
660.08,800.0,0.25,0.18,0.15943223388671873
660.08,245.0,0.33,386.89,1.0988814587402347
660.08,250.0,0.33,414.43,0.9792482543945313
660.08,255.0,0.33,355.14,1.0672654058837894
660.08,260.0,0.33,388.32,1.0519456582641604
660.08,265.0,0.33,383.68,1.0368090151977545
660.08,270.0,0.33,396.21,1.0672654058837894
660.08,275.0,0.33,374.11,1.007329182128906
660.08,285.0,0.33,321.9,1.0000000000000003e-05
660.08,290.0,0.33,367.29,1.0000000000000003e-05
660.08,295.0,0.33,253.05,1.0000000000000003e-05
660.08,300.0,0.33,369.02,0.8450943225097656
660.08,305.0,0.33,368.6,1.0958297161865236
660.08,310.0,0.33,260.19,1.0000000000000003e-05
660.08,315.0,0.33,367.52,0.8098773895263671
660.08,320.0,0.33,361.74,0.7997456549072266
660.08,325.0,0.33,325.76,0.8716443499755859
660.08,330.0,0.33,340.28,0.7741111456298828
660.08,335.0,0.33,326.27,0.5712933496093751
660.08,340.0,0.33,333.5,0.7575707836914063
660.08,345.0,0.33,338.25,0.7408473181152342
660.08,350.0,0.33,322.97,0.7321804125976561
660.08,355.0,0.33,311.0,1.0341845166015626
660.08,360.0,0.33,316.23,0.7106352178955078
660.08,365.0,0.33,281.95,0.7743552838134766
660.08,370.0,0.33,319.46,0.6925689923095704
660.08,375.0,0.33,303.0,0.8763440100097657
660.08,380.0,0.33,299.68,0.6715120739746094
660.08,385.0,0.33,282.19,0.7531762963867188
660.08,390.0,0.33,293.34,0.6497227410888673
660.08,395.0,0.33,276.01,0.8219927468872069
660.08,400.0,0.33,263.55,0.6272620281982424
660.08,405.0,0.33,280.95,0.6209449526977541
660.08,410.0,0.33,264.01,0.7815115843200684
660.08,415.0,0.33,263.8,0.7685264846801759
660.08,420.0,0.33,263.71,0.587620090637207
660.08,425.0,0.33,254.4,0.5739788696289063
660.08,430.0,0.33,256.4,0.5712628323364258
660.08,435.0,0.33,195.67,0.6217384017944337
660.08,440.0,0.33,245.9,0.5524336749267578
660.08,445.0,0.33,237.83,0.5413864221191409
660.08,450.0,0.33,215.1,0.5310105493164063
660.08,455.0,0.33,215.53,0.5247545083618165
660.08,460.0,0.33,219.07,0.512974841003418
660.08,465.0,0.33,224.6,0.5061694891357422
660.08,470.0,0.33,196.69,0.5188646746826171
660.08,475.0,0.33,198.35,0.5086413882446289
660.08,480.0,0.33,196.2,0.49799085998535164
660.08,485.0,0.33,196.66,0.4874013662719727
660.08,490.0,0.33,175.82,0.4786123916625976
660.08,495.0,0.33,172.0,0.47482824981689453
660.08,500.0,0.33,172.66,0.4650627224731446
660.08,505.0,0.33,187.79,0.4560296096801758
660.08,510.0,0.33,157.57,0.44882753326416014
660.08,515.0,0.33,179.13,0.435827174987793
660.08,520.0,0.33,148.6,0.4317683776855469
660.08,525.0,0.33,158.58,0.42340664489746094
660.08,530.0,0.33,152.71,0.39679558288574224
660.08,535.0,0.33,134.87,0.3864197100830078
660.08,540.0,0.33,144.9,0.37839366729736323
660.08,545.0,0.33,125.82,0.37248857498168947
660.08,550.0,0.33,125.25,0.3636233071899414
660.08,555.0,0.33,127.32,0.3567264035034179
660.08,560.0,0.33,110.57,0.3497226893615722
660.08,565.0,0.33,115.3,0.3441532870483398
660.08,570.0,0.33,106.85,0.33708853836059577
660.08,575.0,0.33,100.25,0.3294439614868163
660.08,580.0,0.33,95.52,0.3215857637023925
660.08,585.0,0.33,93.37,0.3146736013793945
660.08,590.0,0.33,88.75,0.30892109542846674
660.08,595.0,0.33,81.75,0.30391626266479493
660.08,600.0,0.33,79.55,0.29572237487792963
660.08,605.0,0.33,73.82,0.2904886625671386
660.08,610.0,0.33,73.28,0.2827067579650879
660.08,615.0,0.33,66.71,0.27484856018066406
660.08,620.0,0.33,64.18,0.2702404519653321
660.08,625.0,0.33,59.41,0.26228307304382326
660.08,630.0,0.33,55.64,0.2575300077819825
660.08,635.0,0.33,48.92,0.25156388092041015
660.08,640.0,0.33,45.92,0.24474327041625982
660.08,645.0,0.33,44.04,0.2366561930847168
660.08,650.0,0.33,42.07,0.2326126544189453
660.08,655.0,0.33,38.86,0.2264557946014404
660.08,660.0,0.33,33.67,0.21884936431884766
660.08,665.0,0.33,30.78,0.2130663410949707
660.08,670.0,0.33,27.82,0.20761900787353516
