S,K,call_price_heston,put_price_heston,call_iv_heston,put_iv_heston
656.4500122070312,670.4500122070312,175.28194387487662,170.17544871101234,0.6560182896852604,0.6374431937861256
657.4500122070312,650.4500122070312,178.44334667214366,159.17998567135862,0.6369310037937201,0.6433950247820989
657.4500122070312,651.4500122070312,177.4968283685459,157.95003367788314,0.6347003789376394,0.6361832824007051
657.4500122070312,652.4500122070312,180.50210701262952,160.2010889812115,0.6480333114061021,0.6426874918074272
657.4500122070312,653.4500122070312,176.82023461452658,158.2064114142167,0.6350230765142421,0.6324772642642966
657.4500122070312,654.4500122070312,173.8531325938998,159.44027536953791,0.6248622910074723,0.6349659734209367
657.4500122070312,655.4500122070312,178.93716747235962,160.85994940268625,0.6463047847343721,0.6381775991334078
657.4500122070312,656.4500122070312,176.71553534321745,161.9515465986567,0.6390498476263656,0.6400944894583562
657.4500122070312,657.4500122070312,174.3020101347265,161.4889285382417,0.6310613713007831,0.6359122564459632
657.4500122070312,658.4500122070312,176.4420916517725,161.91131147320894,0.6409097466166802,0.6352000519588141
657.4500122070312,659.4500122070312,178.22328939016302,163.3027836759045,0.6493477833750471,0.6382770364115538
657.4500122070312,660.4500122070312,173.04496193116148,163.13368976439403,0.6305397153488843,0.6352449901207053
657.4500122070312,661.4500122070312,176.04857722237074,164.60914710937197,0.6437294179036952,0.6386384024885652
657.4500122070312,662.4500122070312,174.51177294851348,163.9730293593635,0.6391690214859339,0.633782041168472
657.4500122070312,663.4500122070312,175.01505336856303,164.53933099735306,0.642574660252478,0.6336189796785268
657.4500122070312,664.4500122070312,176.26943677301472,167.36658090208132,0.6489058616474738,0.6422648037472535
657.4500122070312,665.4500122070312,173.73254973172914,166.9084803224248,0.640440606064614,0.6380975072813333
657.4500122070312,666.4500122070312,169.7976045403701,166.11501922212386,0.6265653087623866,0.6326324579437544
657.4500122070312,667.4500122070312,171.28630434923315,168.609415137861,0.6337773752439284,0.6399525894728973
657.4500122070312,668.4500122070312,169.10918443042715,168.00340269221118,0.6267506716952697,0.6352142229583858
657.4500122070312,669.4500122070312,173.86852024156323,168.56033477747226,0.6466483923584502,0.6349947177512982
657.4500122070312,670.4500122070312,170.44485677681766,170.17722487283837,0.634765210143093,0.6388836289539448
658.4500122070312,650.4500122070312,182.96130033647893,157.4699602326967,0.6521974171619453,0.6380351235907898
658.4500122070312,651.4500122070312,178.14279684583371,158.44283279550882,0.6346957297768966,0.6395118747389782
658.4500122070312,652.4500122070312,180.12446758081836,158.5287782438058,0.6439910114265458,0.6374931555003095
658.4500122070312,653.4500122070312,178.04509271082725,159.82857731024833,0.6372996285964585,0.6402461850913893
658.4500122070312,654.4500122070312,175.42160844371077,160.47951051685223,0.6284902512996309,0.6404425674293023
658.4500122070312,655.4500122070312,180.9086488643913,160.3361415938961,0.651516611273611,0.6375180385685636
658.4500122070312,656.4500122070312,176.68471961503025,160.4441036663836,0.6364060397851393,0.6355814060742593
658.4500122070312,657.4500122070312,179.15518922202963,161.19447039752035,0.6475633159001973,0.6361603495212721
658.4500122070312,658.4500122070312,176.0759231250762,163.31686394063354,0.6369625253270733,0.6421061902524421
658.4500122070312,659.4500122070312,177.93969706480905,162.86281896595767,0.6457189178376478,0.6379608599534443
658.4500122070312,660.4500122070312,176.9167905012619,162.9248276724954,0.6431704345554484,0.635837288728986
658.4500122070312,661.4500122070312,176.42209369409116,164.09695115429034,0.6426874638677593,0.6380471264721304
658.4500122070312,662.4500122070312,173.4406330900719,164.12236105395013,0.6325022479153556,0.6357775593068953
658.4500122070312,663.4500122070312,174.2561920522566,165.2712033886672,0.6371271514384225,0.6378864733815601
658.4500122070312,664.4500122070312,176.47822702954804,165.39133715905993,0.6472290065976045,0.6359829214540796
658.4500122070312,665.4500122070312,174.24273983373882,166.8168978190152,0.6399501363700536,0.639158801155407
658.4500122070312,666.4500122070312,177.57226335959143,166.3087332140883,0.6543494253804181,0.63480791313155
658.4500122070312,667.4500122070312,172.37343369544527,168.5060229746058,0.6355400665415971,0.6409719012019467
658.4500122070312,668.4500122070312,172.32001615601158,168.50912390524212,0.6367562467587814,0.6386033940846548
658.4500122070312,669.4500122070312,172.24695114423187,167.76663111887143,0.6378913348837794,0.6333452491639293
658.4500122070312,670.4500122070312,173.15367325315447,168.78911424499074,0.6428218704342803,0.6349311661826352
659.4500122070312,650.4500122070312,178.3558601829293,156.1111204742097,0.6314794940192177,0.6340655952703116
659.4500122070312,651.4500122070312,176.14810045139194,158.33705802276273,0.6243118739614114,0.6404779390488957
659.4500122070312,652.4500122070312,176.91638682336438,158.84867278491205,0.6288326966335234,0.6401365498344509
659.4500122070312,653.4500122070312,180.78691321008932,158.36085278907677,0.6455338398893775,0.6358667930183151
659.4500122070312,654.4500122070312,177.45829408115665,158.94953951227888,0.633948176021889,0.6358258446410039
659.4500122070312,655.4500122070312,179.88064529037362,160.03860170400426,0.6449355845438949,0.6377432099403068
659.4500122070312,656.4500122070312,177.22851427979217,161.19672089105936,0.6360136439129302,0.6399251527189951
659.4500122070312,657.4500122070312,175.03948584822524,160.6295583104532,0.6289267024402246,0.6353464669946096
659.4500122070312,658.4500122070312,175.76361226831318,162.0516880149474,0.6332304730080927,0.6385517336386611
659.4500122070312,659.4500122070312,174.88420576364294,162.49725446742892,0.6312641853502522,0.6379325235422345
659.4500122070312,660.4500122070312,171.74406089913134,163.14094897480294,0.620490587931011,0.6380846606220214
659.4500122070312,661.4500122070312,175.6048880231651,164.4492404430298,0.6369972543343045,0.6408267881546768
659.4500122070312,662.4500122070312,174.53480441531707,165.13447147776733,0.6342785681830385,0.641131755218014
659.4500122070312,663.4500122070312,173.61661400958127,163.23714209400322,0.6321532479353679,0.6313763631169721
659.4500122070312,664.4500122070312,174.73107891525427,166.04171207619024,0.6379343954999854,0.6399266838127972
659.4500122070312,665.4500122070312,173.36963362537287,166.62610674519115,0.6340787716177051,0.6398294761201516
659.4500122070312,666.4500122070312,170.85491617378756,166.55555679715272,0.6257547734079416,0.6371839918988498
659.4500122070312,667.4500122070312,172.33177696027482,167.39732686413498,0.6329167440648935,0.6380818722431625
659.4500122070312,668.4500122070312,175.1197855584556,167.14803930429915,0.6451639186860472,0.6347430707502291
659.4500122070312,669.4500122070312,175.70486947004684,168.66108685883475,0.6488523236557953,0.6382364456619918
659.4500122070312,670.4500122070312,170.98146900972012,170.44880951061975,0.6319553233277853,0.6427881249033605
660.4500122070312,650.4500122070312,179.72487066934545,157.09292121276866,0.6343101288319266,0.6393077084095813
660.4500122070312,651.4500122070312,181.1363783395273,158.18204654063126,0.6413678342361151,0.6412458719976879
660.4500122070312,652.4500122070312,176.5707469954033,157.9970461302107,0.6249398515256327,0.6381697369108537
660.4500122070312,653.4500122070312,178.90325039820883,158.73433902856172,0.6355881674738972,0.6387169073675014
660.4500122070312,654.4500122070312,178.5964225515787,160.34233979759497,0.6358767004245613,0.6426763606437258
660.4500122070312,655.4500122070312,176.0919374737429,159.24756373239188,0.627558625424398,0.6360312794313245
660.4500122070312,656.4500122070312,179.5062290368701,159.57556707120267,0.6424082124747804,0.6349666942643691
660.4500122070312,657.4500122070312,177.28462747231788,160.0736505484796,0.6351888816795775,0.6345656482709702
660.4500122070312,658.4500122070312,174.92179300976025,160.4234694837319,0.6274361993874832,0.6335828480999657
660.4500122070312,659.4500122070312,178.29173588144874,162.98772011009552,0.6420642248712183,0.6412447879385724
660.4500122070312,660.4500122070312,175.08142746902828,162.23556255981316,0.6309992558310515,0.6359502711581421
660.4500122070312,661.4500122070312,177.42344474880494,163.3076643705892,0.6415905804446824,0.6377737144697476
660.4500122070312,662.4500122070312,175.16341112485662,164.31784912723828,0.634236843082959,0.6393501431772264
660.4500122070312,663.4500122070312,176.8642988041637,166.19379367898364,0.6423094345727973,0.6442936427336448
660.4500122070312,664.4500122070312,176.3043011696886,164.94408672009547,0.6415717044050321,0.6370629572573973
660.4500122070312,665.4500122070312,176.20297292085854,166.4545065339859,0.6426155695142541,0.6405705590480677
660.4500122070312,666.4500122070312,172.0554494020152,165.21621362135096,0.6279491884543916,0.6333967922633177
660.4500122070312,667.4500122070312,173.84238466176453,166.43570856496865,0.6363128833443429,0.6357645394216422
660.4500122070312,668.4500122070312,172.04217084676944,167.43744491219485,0.630765769614134,0.6372820657212007
660.4500122070312,669.4500122070312,172.86347612815635,168.2700634546677,0.6353713556507974,0.6381391709141433
660.4500122070312,670.4500122070312,172.65321584240723,168.86826571104518,0.6359771323548855,0.6380843588736077
661.4500122070312,650.4500122070312,183.45079317878896,156.16035750517764,0.6464116930797212,0.6370110732940603
661.4500122070312,651.4500122070312,182.82381174837957,157.23803213928193,0.6454454220162612,0.6389076905959622
661.4500122070312,652.4500122070312,180.78866397560313,158.1044511009153,0.6389452694493215,0.6399683083300721
661.4500122070312,653.4500122070312,178.0742754506523,156.71060350504425,0.6297988391745107,0.6321592326122374
661.4500122070312,654.4500122070312,179.98899357336373,159.06355198049553,0.6387973289076574,0.6390404151944741
661.4500122070312,655.4500122070312,180.68080790757068,158.81434133748354,0.6429954316514321,0.6357192603958025
661.4500122070312,656.4500122070312,178.72900231568855,158.08413033186258,0.6368354221897479,0.6305224598099739
661.4500122070312,657.4500122070312,177.4628976005372,158.92662187533853,0.6333669303462393,0.6314738893218318
661.4500122070312,658.4500122070312,181.7002192072167,161.27830031171325,0.651408691512283,0.6383125644932874
661.4500122070312,659.4500122070312,180.29110033463047,161.45704654064826,0.6473593507364093,0.6366599275475759
661.4500122070312,660.4500122070312,176.4326913939547,162.16230607393376,0.6337648918002994,0.6370595597937776
661.4500122070312,661.4500122070312,181.392030608571,163.00065161787828,0.6545724565735981,0.6379737066127565
661.4500122070312,662.4500122070312,174.57655720008464,163.09125824136217,0.6294651836601476,0.6359726173045488
661.4500122070312,663.4500122070312,173.86626365530174,162.98621906952513,0.6281624016482625,0.6332117646064497
661.4500122070312,664.4500122070312,173.7047465200764,164.25023434338308,0.628987862373313,0.6357697864912786
661.4500122070312,665.4500122070312,180.9484854243767,164.88090079167918,0.6585969981002212,0.6358623394352477
661.4500122070312,666.4500122070312,172.1723648749454,166.00663932719968,0.6259403319185003,0.6378721068043132
661.4500122070312,667.4500122070312,175.4600556154722,165.38450401816894,0.6401180202466827,0.6331010564662627
661.4500122070312,668.4500122070312,175.63130064936678,167.7720058580558,0.642209734661773,0.639990151562456
661.4500122070312,669.4500122070312,174.72622833315546,168.03102076920263,0.6401261674538499,0.6386270813351218
661.4500122070312,670.4500122070312,173.4956690344769,166.98325013948096,0.6367844881751201,0.6322113065653164
662.4500122070312,650.4500122070312,182.9832897769635,155.15327756514588,0.6420014220856559,0.6344221110209711
662.4500122070312,651.4500122070312,178.32757342775938,158.0145912989581,0.6252341400478891,0.6433296068436186
662.4500122070312,652.4500122070312,180.37713934398963,157.88701070342134,0.6347793140874616,0.6404865165269487
662.4500122070312,653.4500122070312,187.58497201831878,157.47145106525085,0.6645981984894183,0.6365176643464342
662.4500122070312,654.4500122070312,180.84689692152656,158.1896060014425,0.6396171346439198,0.6369933148411271
662.4500122070312,655.4500122070312,179.8328173498234,159.11408519140122,0.637136986201532,0.6382722028490028
662.4500122070312,656.4500122070312,179.25278438396487,160.18229268408243,0.6363552678205857,0.6401079116748276
662.4500122070312,657.4500122070312,176.58022527414403,160.67760769166514,0.6274057786770463,0.6396984837810509
662.4500122070312,658.4500122070312,181.08150937744693,160.9653869262251,0.6464574861954506,0.6384762518317941
662.4500122070312,659.4500122070312,179.26815766848222,161.22333826144205,0.6408442783867978,0.6371367012169192
662.4500122070312,660.4500122070312,178.54986987772926,162.85927232695616,0.6395092987015956,0.6411664115821085
662.4500122070312,661.4500122070312,176.72644157668427,162.55877324331053,0.6338722024768667,0.6376450411230847
662.4500122070312,662.4500122070312,180.1552142200854,164.43349919601096,0.6486803382359146,0.6425909043754097
662.4500122070312,663.4500122070312,172.69458307111896,162.68294827428102,0.6211397828790545,0.6334321080035754
662.4500122070312,664.4500122070312,178.82714151497734,163.48261407096254,0.6464019924270175,0.6341890494870059
662.4500122070312,665.4500122070312,175.7254173023405,166.55870347044558,0.6357971729537789,0.6437776082429325
662.4500122070312,666.4500122070312,174.25560852465344,165.0833106709269,0.631542782955002,0.6356949361209068
662.4500122070312,667.4500122070312,172.29606913106295,165.7786084523662,0.6254013421966208,0.636034397498265
662.4500122070312,668.4500122070312,174.51152273845972,166.43432723596538,0.6354062355322352,0.6362168938212192
662.4500122070312,669.4500122070312,174.4551071717758,167.82566308345983,0.6366163472535462,0.6392413461103252
662.4500122070312,670.4500122070312,174.44502784483365,167.29927076741097,0.6380006683923043,0.6348461569490059
663.4500122070312,650.4500122070312,180.8282003942518,155.9618906607583,0.6309709473595098,0.6389640337303001
663.4500122070312,651.4500122070312,183.05881679511447,156.51698190493556,0.6412405299331805,0.6388121257557906
663.4500122070312,652.4500122070312,183.10845814421955,156.1179926997513,0.6429399993502685,0.6349165090328417
663.4500122070312,653.4500122070312,178.70129517716288,156.89222198858863,0.6271783218404668,0.6356199516401291
663.4500122070312,654.4500122070312,181.7313690126081,158.1624945930247,0.6405367520498781,0.6382603005504663
663.4500122070312,655.4500122070312,184.37666666917275,158.31071118939923,0.6523895079668649,0.6365049350337273
